01. Ano,02. Nome Região (Portugal),03. Filtro 1,04. Filtro 2,05. Filtro 3,06. Escala,07. Símbolo,08. Valor
2020,Portugal,Total,Superior,Trabalhador familiar não remunerado,,x,
2020,Portugal,Total,Superior,Trabalhador por conta de outrem,,,1235.5
2020,Portugal,Total,Superior,Trabalhador por conta própria/empregador,,,60.4
2020,Portugal,Total,Superior,Trabalhador por conta própria/isolado,,,119.6
2020,Portugal,Total,Total,Total,,,4680.2
2020,Portugal,Total,Total,Trabalhador familiar não remunerado,,,14.9
2020,Portugal,Total,Total,Trabalhador por conta de outrem,,,4001.7
2020,Portugal,Total,Total,Trabalhador por conta própria/empregador,,,220.3
2020,Portugal,Total,Total,Trabalhador por conta própria/isolado,,,443.2
2021,Portugal,Homens, Básico - 1º Ciclo,Total,,,219.2
2021,Portugal,Homens, Básico - 1º Ciclo,Trabalhador familiar não remunerado,,fr,4.2
2021,Portugal,Homens, Básico - 1º Ciclo,Trabalhador por conta de outrem,,,135.7
2021,Portugal,Homens, Básico - 1º Ciclo,Trabalhador por conta própria/empregador,,,23.3
2021,Portugal,Homens, Básico - 1º Ciclo,Trabalhador por conta própria/isolado,,,55.9
2021,Portugal,Homens, Básico - 2º Ciclo,Total,,,311.2
2021,Portugal,Homens, Básico - 2º Ciclo,Trabalhador familiar não remunerado,,x,
2021,Portugal,Homens, Básico - 2º Ciclo,Trabalhador por conta de outrem,,,231.7
2021,Portugal,Homens, Básico - 2º Ciclo,Trabalhador por conta própria/empregador,,,31.3
2021,Portugal,Homens, Básico - 2º Ciclo,Trabalhador por conta própria/isolado,,,46.3
2021,Portugal,Homens, Básico - 3º Ciclo,Total,,,523.1
2021,Portugal,Homens, Básico - 3º Ciclo,Trabalhador familiar não remunerado,,fr,4.7
2021,Portugal,Homens, Básico - 3º Ciclo,Trabalhador por conta de outrem,,,419.4
2021,Portugal,Homens, Básico - 3º Ciclo,Trabalhador por conta própria/empregador,,,45.4
2021,Portugal,Homens, Básico - 3º Ciclo,Trabalhador por conta própria/isolado,,,53.6
2021,Portugal,Homens,Nenhum,Total,,,12.1
2021,Portugal,Homens,Nenhum,Trabalhador familiar não remunerado,,x,
2021,Portugal,Homens,Nenhum,Trabalhador por conta de outrem,,,9.1
2021,Portugal,Homens,Nenhum,Trabalhador por conta própria/empregador,,x,
2021,Portugal,Homens,Nenhum,Trabalhador por conta própria/isolado,,x,
2021,Portugal,Homens,Secundário e pós-secundário,Total,,,775.4
2021,Portugal,Homens,Secundário e pós-secundário,Trabalhador familiar não remunerado,,,8.7
2021,Portugal,Homens,Secundário e pós-secundário,Trabalhador por conta de outrem,,,675.2
2021,Portugal,Homens,Secundário e pós-secundário,Trabalhador por conta própria/empregador,,,39.2
2021,Portugal,Homens,Secundário e pós-secundário,Trabalhador por conta própria/isolado,,,52.3
2021,Portugal,Homens,Superior,Total,,,592.4
2021,Portugal,Homens,Superior,Trabalhador familiar não remunerado,,fr,4.1
2021,Portugal,Homens,Superior,Trabalhador por conta de outrem,,,499.4
2021,Portugal,Homens,Superior,Trabalhador por conta própria/empregador,,,30.1
2021,Portugal,Homens,Superior,Trabalhador por conta própria/isolado,,,58.8
2021,Portugal,Homens,Total,Total,,,2433.4
2021,Portugal,Homens,Total,Trabalhador familiar não remunerado,,,24.3
2021,Portugal,Homens,Total,Trabalhador por conta de outrem,,,1970.4
2021,Portugal,Homens,Total,Trabalhador por conta própria/empregador,,,169.5
2021,Portugal,Homens,Total,Trabalhador por conta própria/isolado,,,269.2
2021,Portugal,Mulheres, Básico - 1º Ciclo,Total,,,174.7
2021,Portugal,Mulheres, Básico - 1º Ciclo,Trabalhador familiar não remunerado,,fr,4.6
2021,Portugal,Mulheres, Básico - 1º Ciclo,Trabalhador por conta de outrem,,,137.2
2021,Portugal,Mulheres, Básico - 1º Ciclo,Trabalhador por conta própria/empregador,,,8.6
2021,Portugal,Mulheres, Básico - 1º Ciclo,Trabalhador por conta própria/isolado,,,24.2
2021,Portugal,Mulheres, Básico - 2º Ciclo,Total,,,188.5
2021,Portugal,Mulheres, Básico - 2º Ciclo,Trabalhador familiar não remunerado,,x,
2021,Portugal,Mulheres, Básico - 2º Ciclo,Trabalhador por conta de outrem,,,157.5
2021,Portugal,Mulheres, Básico - 2º Ciclo,Trabalhador por conta própria/empregador,,,8.6
2021,Portugal,Mulheres, Básico - 2º Ciclo,Trabalhador por conta própria/isolado,,,21.0
2021,Portugal,Mulheres, Básico - 3º Ciclo,Total,,,371.2
2021,Portugal,Mulheres, Básico - 3º Ciclo,Trabalhador familiar não remunerado,,x,
2021,Portugal,Mulheres, Básico - 3º Ciclo,Trabalhador por conta de outrem,,,323.7
2021,Portugal,Mulheres, Básico - 3º Ciclo,Trabalhador por conta própria/empregador,,,11.1
2021,Portugal,Mulheres, Básico - 3º Ciclo,Trabalhador por conta própria/isolado,,,33.4
2021,Portugal,Mulheres,Nenhum,Total,,,11.0
2021,Portugal,Mulheres,Nenhum,Trabalhador familiar não remunerado,,x,
2021,Portugal,Mulheres,Nenhum,Trabalhador por conta de outrem,,,10.1
2021,Portugal,Mulheres,Nenhum,Trabalhador por conta própria/empregador,,x,
2021,Portugal,Mulheres,Nenhum,Trabalhador por conta própria/isolado,,x,
2021,Portugal,Mulheres,Secundário e pós-secundário,Total,,,671.1
2021,Portugal,Mulheres,Secundário e pós-secundário,Trabalhador familiar não remunerado,,fr,4.7
2021,Portugal,Mulheres,Secundário e pós-secundário,Trabalhador por conta de outrem,,,603.7
2021,Portugal,Mulheres,Secundário e pós-secundário,Trabalhador por conta própria/empregador,,,19.5
2021,Portugal,Mulheres,Secundário e pós-secundário,Trabalhador por conta própria/isolado,,,43.1
2021,Portugal,Mulheres,Superior,Total,,,932.8
2021,Portugal,Mulheres,Superior,Trabalhador familiar não remunerado,,x,
2021,Portugal,Mulheres,Superior,Trabalhador por conta de outrem,,,833.5
2021,Portugal,Mulheres,Superior,Trabalhador por conta própria/empregador,,,25.9
2021,Portugal,Mulheres,Superior,Trabalhador por conta própria/isolado,,,70.4
2021,Portugal,Mulheres,Total,Total,,,2349.4
2021,Portugal,Mulheres,Total,Trabalhador familiar não remunerado,,,17.2
2021,Portugal,Mulheres,Total,Trabalhador por conta de outrem,,,2065.6
2021,Portugal,Mulheres,Total,Trabalhador por conta própria/empregador,,,73.9
2021,Portugal,Mulheres,Total,Trabalhador por conta própria/isolado,,,192.8
2021,Portugal,Total, Básico - 1º Ciclo,Total,,,393.8
2021,Portugal,Total, Básico - 1º Ciclo,Trabalhador familiar não remunerado,,,8.9
2021,Portugal,Total, Básico - 1º Ciclo,Trabalhador por conta de outrem,,,272.9
2021,Portugal,Total, Básico - 1º Ciclo,Trabalhador por conta própria/empregador,,,31.9
2021,Portugal,Total, Básico - 1º Ciclo,Trabalhador por conta própria/isolado,,,80.1
2021,Portugal,Total, Básico - 2º Ciclo,Total,,,499.8
2021,Portugal,Total, Básico - 2º Ciclo,Trabalhador familiar não remunerado,,fr,3.4
2021,Portugal,Total, Básico - 2º Ciclo,Trabalhador por conta de outrem,,,389.2
2021,Portugal,Total, Básico - 2º Ciclo,Trabalhador por conta própria/empregador,,,39.9
2021,Portugal,Total, Básico - 2º Ciclo,Trabalhador por conta própria/isolado,,,67.3
2021,Portugal,Total, Básico - 3º Ciclo,Total,,,894.3
2021,Portugal,Total, Básico - 3º Ciclo,Trabalhador familiar não remunerado,,fr,7.8
2021,Portugal,Total, Básico - 3º Ciclo,Trabalhador por conta de outrem,,,743.1
2021,Portugal,Total, Básico - 3º Ciclo,Trabalhador por conta própria/empregador,,,56.5
2021,Portugal,Total, Básico - 3º Ciclo,Trabalhador por conta própria/isolado,,,86.9
2021,Portugal,Total,Nenhum,Total,,,23.1
2021,Portugal,Total,Nenhum,Trabalhador familiar não remunerado,,x,
2021,Portugal,Total,Nenhum,Trabalhador por conta de outrem,,,19.2
2021,Portugal,Total,Nenhum,Trabalhador por conta própria/empregador,,x,
2021,Portugal,Total,Nenhum,Trabalhador por conta própria/isolado,,x,
2021,Portugal,Total,Secundário e pós-secundário,Total,,,1446.6
2021,Portugal,Total,Secundário e pós-secundário,Trabalhador familiar não remunerado,,,13.5
2021,Portugal,Total,Secundário e pós-secundário,Trabalhador por conta de outrem,,,1278.9
2021,Portugal,Total,Secundário e pós-secundário,Trabalhador por conta própria/empregador,,,58.7
2021,Portugal,Total,Secundário e pós-secundário,Trabalhador por conta própria/isolado,,,95.5
2021,Portugal,Total,Superior,Total,,,1525.3
2021,Portugal,Total,Superior,Trabalhador familiar não remunerado,,fr,7.1
2021,Portugal,Total,Superior,Trabalhador por conta de outrem,,,1332.9
2021,Portugal,Total,Superior,Trabalhador por conta própria/empregador,,,56.1
2021,Portugal,Total,Superior,Trabalhador por conta própria/isolado,,,129.3
2021,Portugal,Total,Total,Total,,,4782.9
2021,Portugal,Total,Total,Trabalhador familiar não remunerado,,,41.5
2021,Portugal,Total,Total,Trabalhador por conta de outrem,,,4036.1
2021,Portugal,Total,Total,Trabalhador por conta própria/empregador,,,243.3
2021,Portugal,Total,Total,Trabalhador por conta própria/isolado,,,462.0
2022,Portugal,Homens, Básico - 1º Ciclo,Total,,,226.5
2022,Portugal,Homens, Básico - 1º Ciclo,Trabalhador familiar não remunerado,,fr,3.8
2022,Portugal,Homens, Básico - 1º Ciclo,Trabalhador por conta de outrem,,,141.9
2022,Portugal,Homens, Básico - 1º Ciclo,Trabalhador por conta própria/empregador,,,26.9
2022,Portugal,Homens, Básico - 1º Ciclo,Trabalhador por conta própria/isolado,,,54.0
2022,Portugal,Homens, Básico - 2º Ciclo,Total,,,303.8
2022,Portugal,Homens, Básico - 2º Ciclo,Trabalhador familiar não remunerado,,x,
2022,Portugal,Homens, Básico - 2º Ciclo,Trabalhador por conta de outrem,,,227.5
2022,Portugal,Homens, Básico - 2º Ciclo,Trabalhador por conta própria/empregador,,,31.3
2022,Portugal,Homens, Básico - 2º Ciclo,Trabalhador por conta própria/isolado,,,42.6
2022,Portugal,Homens, Básico - 3º Ciclo,Total,,,529.9
2022,Portugal,Homens, Básico - 3º Ciclo,Trabalhador familiar não remunerado,,fr,3.4
2022,Portugal,Homens, Básico - 3º Ciclo,Trabalhador por conta de outrem,,,427.2
2022,Portugal,Homens, Básico - 3º Ciclo,Trabalhador por conta própria/empregador,,,42.8
2022,Portugal,Homens, Básico - 3º Ciclo,Trabalhador por conta própria/isolado,,,56.4
2022,Portugal,Homens,Nenhum,Total,,,14.3
2022,Portugal,Homens,Nenhum,Trabalhador familiar não remunerado,,x,
2022,Portugal,Homens,Nenhum,Trabalhador por conta de outrem,,,10.7
2022,Portugal,Homens,Nenhum,Trabalhador por conta própria/empregador,,x,
2022,Portugal,Homens,Nenhum,Trabalhador por conta própria/isolado,,x,
2022,Portugal,Homens,Secundário e pós-secundário,Total,,,805.9
2022,Portugal,Homens,Secundário e pós-secundário,Trabalhador familiar não remunerado,,fr,5.0
2022,Portugal,Homens,Secundário e pós-secundário,Trabalhador por conta de outrem,,,705.6
2022,Portugal,Homens,Secundário e pós-secundário,Trabalhador por conta própria/empregador,,,38.5
2022,Portugal,Homens,Secundário e pós-secundário,Trabalhador por conta própria/isolado,,,56.7
2022,Portugal,Homens,Superior,Total,,,638.4
2022,Portugal,Homens,Superior,Trabalhador familiar não remunerado,,x,
2022,Portugal,Homens,Superior,Trabalhador por conta de outrem,,,536.3
2022,Portugal,Homens,Superior,Trabalhador por conta própria/empregador,,,41.2
2022,Portugal,Homens,Superior,Trabalhador por conta própria/isolado,,,58.3
2022,Portugal,Homens,Total,Total,,,2518.8
2022,Portugal,Homens,Total,Trabalhador familiar não remunerado,,,17.2
2022,Portugal,Homens,Total,Trabalhador por conta de outrem,,,2049.2
2022,Portugal,Homens,Total,Trabalhador por conta própria/empregador,,,181.6
2022,Portugal,Homens,Total,Trabalhador por conta própria/isolado,,,270.8
2022,Portugal,Mulheres, Básico - 1º Ciclo,Total,,,157.6
2022,Portugal,Mulheres, Básico - 1º Ciclo,Trabalhador familiar não remunerado,,fr,4.0
2022,Portugal,Mulheres, Básico - 1º Ciclo,Trabalhador por conta de outrem,,,127.3
2022,Portugal,Mulheres, Básico - 1º Ciclo,Trabalhador por conta própria/empregador,,fr,7.1
2022,Portugal,Mulheres, Básico - 1º Ciclo,Trabalhador por conta própria/isolado,,,19.1
2022,Portugal,Mulheres, Básico - 2º Ciclo,Total,,,188.1
2022,Portugal,Mulheres, Básico - 2º Ciclo,Trabalhador familiar não remunerado,,x,
2022,Portugal,Mulheres, Básico - 2º Ciclo,Trabalhador por conta de outrem,,,161.7
2022,Portugal,Mulheres, Básico - 2º Ciclo,Trabalhador por conta própria/empregador,,fr,7.0
2022,Portugal,Mulheres, Básico - 2º Ciclo,Trabalhador por conta própria/isolado,,,16.9
2022,Portugal,Mulheres, Básico - 3º Ciclo,Total,,,369.4
2022,Portugal,Mulheres, Básico - 3º Ciclo,Trabalhador familiar não remunerado,,x,
2022,Portugal,Mulheres, Básico - 3º Ciclo,Trabalhador por conta de outrem,,,320.4
2022,Portugal,Mulheres, Básico - 3º Ciclo,Trabalhador por conta própria/empregador,,,10.7
2022,Portugal,Mulheres, Básico - 3º Ciclo,Trabalhador por conta própria/isolado,,,35.7
2022,Portugal,Mulheres,Nenhum,Total,,,10.5
2022,Portugal,Mulheres,Nenhum,Trabalhador familiar não remunerado,,x,
2022,Portugal,Mulheres,Nenhum,Trabalhador por conta de outrem,,,9.4
2022,Portugal,Mulheres,Nenhum,Trabalhador por conta própria/empregador,,x,
2022,Portugal,Mulheres,Nenhum,Trabalhador por conta própria/isolado,,x,
2022,Portugal,Mulheres,Secundário e pós-secundário,Total,,,736.1
2022,Portugal,Mulheres,Secundário e pós-secundário,Trabalhador familiar não remunerado,,x,
2022,Portugal,Mulheres,Secundário e pós-secundário,Trabalhador por conta de outrem,,,662.5
2022,Portugal,Mulheres,Secundário e pós-secundário,Trabalhador por conta própria/empregador,,,21.0
2022,Portugal,Mulheres,Secundário e pós-secundário,Trabalhador por conta própria/isolado,,,49.7
2022,Portugal,Mulheres,Superior,Total,,,959.4
2022,Portugal,Mulheres,Superior,Trabalhador familiar não remunerado,,fr,3.5
2022,Portugal,Mulheres,Superior,Trabalhador por conta de outrem,,,859.7
2022,Portugal,Mulheres,Superior,Trabalhador por conta própria/empregador,,,25.3
2022,Portugal,Mulheres,Superior,Trabalhador por conta própria/isolado,,,70.8
2022,Portugal,Mulheres,Total,Total,,,2421.1
2022,Portugal,Mulheres,Total,Trabalhador familiar não remunerado,,,15.6
2022,Portugal,Mulheres,Total,Trabalhador por conta de outrem,,,2141.1
2022,Portugal,Mulheres,Total,Trabalhador por conta própria/empregador,,,71.3
2022,Portugal,Mulheres,Total,Trabalhador por conta própria/isolado,,,193.1
2022,Portugal,Total, Básico - 1º Ciclo,Total,,,384.1
2022,Portugal,Total, Básico - 1º Ciclo,Trabalhador familiar não remunerado,,fr,7.8
2022,Portugal,Total, Básico - 1º Ciclo,Trabalhador por conta de outrem,,,269.2
2022,Portugal,Total, Básico - 1º Ciclo,Trabalhador por conta própria/empregador,,,34.1
2022,Portugal,Total, Básico - 1º Ciclo,Trabalhador por conta própria/isolado,,,73.1
2022,Portugal,Total, Básico - 2º Ciclo,Total,,,491.9
2022,Portugal,Total, Básico - 2º Ciclo,Trabalhador familiar não remunerado,,fr,4.8
2022,Portugal,Total, Básico - 2º Ciclo,Trabalhador por conta de outrem,,,389.2
2022,Portugal,Total, Básico - 2º Ciclo,Trabalhador por conta própria/empregador,,,38.3
2022,Portugal,Total, Básico - 2º Ciclo,Trabalhador por conta própria/isolado,,,59.6
2022,Portugal,Total, Básico - 3º Ciclo,Total,,,899.3
2022,Portugal,Total, Básico - 3º Ciclo,Trabalhador familiar não remunerado,,fr,6.0
2022,Portugal,Total, Básico - 3º Ciclo,Trabalhador por conta de outrem,,,747.7
2022,Portugal,Total, Básico - 3º Ciclo,Trabalhador por conta própria/empregador,,,53.5
2022,Portugal,Total, Básico - 3º Ciclo,Trabalhador por conta própria/isolado,,,92.1
2022,Portugal,Total,Nenhum,Total,,,24.8
2022,Portugal,Total,Nenhum,Trabalhador familiar não remunerado,,x,
2022,Portugal,Total,Nenhum,Trabalhador por conta de outrem,,,20.1
2022,Portugal,Total,Nenhum,Trabalhador por conta própria/empregador,,x,
2022,Portugal,Total,Nenhum,Trabalhador por conta própria/isolado,,fr,3.6
2022,Portugal,Total,Secundário e pós-secundário,Total,,,1542.0
2022,Portugal,Total,Secundário e pós-secundário,Trabalhador familiar não remunerado,,fr,8.0
2022,Portugal,Total,Secundário e pós-secundário,Trabalhador por conta de outrem,,,1368.1
2022,Portugal,Total,Secundário e pós-secundário,Trabalhador por conta própria/empregador,,,59.6
2022,Portugal,Total,Secundário e pós-secundário,Trabalhador por conta própria/isolado,,,106.4
2022,Portugal,Total,Superior,Total,,,1597.8
2022,Portugal,Total,Superior,Trabalhador familiar não remunerado,,fr,6.1
2022,Portugal,Total,Superior,Trabalhador por conta de outrem,,,1396.1
2022,Portugal,Total,Superior,Trabalhador por conta própria/empregador,,,66.5
2022,Portugal,Total,Superior,Trabalhador por conta própria/isolado,,,129.2
2022,Portugal,Total,Total,Total,,,4939.9
2022,Portugal,Total,Total,Trabalhador familiar não remunerado,,,32.8
2022,Portugal,Total,Total,Trabalhador por conta de outrem,,,4190.3
2022,Portugal,Total,Total,Trabalhador por conta própria/empregador,,,252.8
2022,Portugal,Total,Total,Trabalhador por conta própria/isolado,,,464.0
2023,Portugal,Homens, Básico - 1º Ciclo,Total,,,221.0
2023,Portugal,Homens, Básico - 1º Ciclo,Trabalhador familiar não remunerado,,fr,4.0
2023,Portugal,Homens, Básico - 1º Ciclo,Trabalhador por conta de outrem,,,152.2
2023,Portugal,Homens, Básico - 1º Ciclo,Trabalhador por conta própria/empregador,,,19.0
2023,Portugal,Homens, Básico - 1º Ciclo,Trabalhador por conta própria/isolado,,,45.9
2023,Portugal,Homens, Básico - 2º Ciclo,Total,,,296.4
2023,Portugal,Homens, Básico - 2º Ciclo,Trabalhador familiar não remunerado,,x,
2023,Portugal,Homens, Básico - 2º Ciclo,Trabalhador por conta de outrem,,,234.3
2023,Portugal,Homens, Básico - 2º Ciclo,Trabalhador por conta própria/empregador,,,24.9
2023,Portugal,Homens, Básico - 2º Ciclo,Trabalhador por conta própria/isolado,,,36.2
2023,Portugal,Homens, Básico - 3º Ciclo,Total,,,532.7
2023,Portugal,Homens, Básico - 3º Ciclo,Trabalhador familiar não remunerado,,x,
2023,Portugal,Homens, Básico - 3º Ciclo,Trabalhador por conta de outrem,,,433.0
2023,Portugal,Homens, Básico - 3º Ciclo,Trabalhador por conta própria/empregador,,,40.1
2023,Portugal,Homens, Básico - 3º Ciclo,Trabalhador por conta própria/isolado,,,57.5
2023,Portugal,Homens,Nenhum,Total,,,18.9
2023,Portugal,Homens,Nenhum,Trabalhador familiar não remunerado,,x,
2023,Portugal,Homens,Nenhum,Trabalhador por conta de outrem,,,16.1
2023,Portugal,Homens,Nenhum,Trabalhador por conta própria/empregador,,x,
2023,Portugal,Homens,Nenhum,Trabalhador por conta própria/isolado,,x,
2023,Portugal,Homens,Secundário e pós-secundário,Total,,,817.0
2023,Portugal,Homens,Secundário e pós-secundário,Trabalhador familiar não remunerado,,x,
2023,Portugal,Homens,Secundário e pós-secundário,Trabalhador por conta de outrem,,,708.5
2023,Portugal,Homens,Secundário e pós-secundário,Trabalhador por conta própria/empregador,,,38.8
2023,Portugal,Homens,Secundário e pós-secundário,Trabalhador por conta própria/isolado,,,66.6
2023,Portugal,Homens,Superior,Total,,,679.6
2023,Portugal,Homens,Superior,Trabalhador familiar não remunerado,,x,
2023,Portugal,Homens,Superior,Trabalhador por conta de outrem,,,568.6
2023,Portugal,Homens,Superior,Trabalhador por conta própria/empregador,,,41.6
2023,Portugal,Homens,Superior,Trabalhador por conta própria/isolado,,,66.7
2023,Portugal,Homens,Total,Total,,,2565.7
2023,Portugal,Homens,Total,Trabalhador familiar não remunerado,,,12.9
2023,Portugal,Homens,Total,Trabalhador por conta de outrem,,,2112.7
2023,Portugal,Homens,Total,Trabalhador por conta própria/empregador,,,164.7
2023,Portugal,Homens,Total,Trabalhador por conta própria/isolado,,,275.4
2023,Portugal,Mulheres, Básico - 1º Ciclo,Total,,,157.1
2023,Portugal,Mulheres, Básico - 1º Ciclo,Trabalhador familiar não remunerado,,x,
2023,Portugal,Mulheres, Básico - 1º Ciclo,Trabalhador por conta de outrem,,,127.5
2023,Portugal,Mulheres, Básico - 1º Ciclo,Trabalhador por conta própria/empregador,,fr,7.2
2023,Portugal,Mulheres, Básico - 1º Ciclo,Trabalhador por conta própria/isolado,,,19.8
2023,Portugal,Mulheres, Básico - 2º Ciclo,Total,,,199.7
2023,Portugal,Mulheres, Básico - 2º Ciclo,Trabalhador familiar não remunerado,,x,
2023,Portugal,Mulheres, Básico - 2º Ciclo,Trabalhador por conta de outrem,,,173.1
2023,Portugal,Mulheres, Básico - 2º Ciclo,Trabalhador por conta própria/empregador,,fr,6.2
2023,Portugal,Mulheres, Básico - 2º Ciclo,Trabalhador por conta própria/isolado,,,18.4
2023,Portugal,Mulheres, Básico - 3º Ciclo,Total,,,385.1
2023,Portugal,Mulheres, Básico - 3º Ciclo,Trabalhador familiar não remunerado,,x,
2023,Portugal,Mulheres, Básico - 3º Ciclo,Trabalhador por conta de outrem,,,334.3
2023,Portugal,Mulheres, Básico - 3º Ciclo,Trabalhador por conta própria/empregador,,,13.0
2023,Portugal,Mulheres, Básico - 3º Ciclo,Trabalhador por conta própria/isolado,,,34.7
2023,Portugal,Mulheres,Nenhum,Total,,,11.8
2023,Portugal,Mulheres,Nenhum,Trabalhador familiar não remunerado,,x,
2023,Portugal,Mulheres,Nenhum,Trabalhador por conta de outrem,,,10.4
2023,Portugal,Mulheres,Nenhum,Trabalhador por conta própria/empregador,,x,
2023,Portugal,Mulheres,Nenhum,Trabalhador por conta própria/isolado,,x,
2023,Portugal,Mulheres,Secundário e pós-secundário,Total,,,772.4
2023,Portugal,Mulheres,Secundário e pós-secundário,Trabalhador familiar não remunerado,,x,
2023,Portugal,Mulheres,Secundário e pós-secundário,Trabalhador por conta de outrem,,,696.6
2023,Portugal,Mulheres,Secundário e pós-secundário,Trabalhador por conta própria/empregador,,,19.6
2023,Portugal,Mulheres,Secundário e pós-secundário,Trabalhador por conta própria/isolado,,,53.2
2023,Portugal,Mulheres,Superior,Total,,,959.4
2023,Portugal,Mulheres,Superior,Trabalhador familiar não remunerado,,x,
2023,Portugal,Mulheres,Superior,Trabalhador por conta de outrem,,,855.9
2023,Portugal,Mulheres,Superior,Trabalhador por conta própria/empregador,,,24.6
2023,Portugal,Mulheres,Superior,Trabalhador por conta própria/isolado,,,76.7
2023,Portugal,Mulheres,Total,Total,,,2485.5
2023,Portugal,Mulheres,Total,Trabalhador familiar não remunerado,,,12.9
2023,Portugal,Mulheres,Total,Trabalhador por conta de outrem,,,2197.8
2023,Portugal,Mulheres,Total,Trabalhador por conta própria/empregador,,,71.0
2023,Portugal,Mulheres,Total,Trabalhador por conta própria/isolado,,,203.8
2023,Portugal,Total, Básico - 1º Ciclo,Total,,,378.1
2023,Portugal,Total, Básico - 1º Ciclo,Trabalhador familiar não remunerado,,fr,6.6
2023,Portugal,Total, Básico - 1º Ciclo,Trabalhador por conta de outrem,,,279.7
2023,Portugal,Total, Básico - 1º Ciclo,Trabalhador por conta própria/empregador,,,26.2
2023,Portugal,Total, Básico - 1º Ciclo,Trabalhador por conta própria/isolado,,,65.7
2023,Portugal,Total, Básico - 2º Ciclo,Total,,,496.1
2023,Portugal,Total, Básico - 2º Ciclo,Trabalhador familiar não remunerado,,x,
2023,Portugal,Total, Básico - 2º Ciclo,Trabalhador por conta de outrem,,,407.4
2023,Portugal,Total, Básico - 2º Ciclo,Trabalhador por conta própria/empregador,,,31.1
2023,Portugal,Total, Básico - 2º Ciclo,Trabalhador por conta própria/isolado,,,54.6
2023,Portugal,Total, Básico - 3º Ciclo,Total,,,917.8
2023,Portugal,Total, Básico - 3º Ciclo,Trabalhador familiar não remunerado,,fr,5.1
2023,Portugal,Total, Básico - 3º Ciclo,Trabalhador por conta de outrem,,,767.3
2023,Portugal,Total, Básico - 3º Ciclo,Trabalhador por conta própria/empregador,,,53.2
2023,Portugal,Total, Básico - 3º Ciclo,Trabalhador por conta própria/isolado,,,92.2
2023,Portugal,Total,Nenhum,Total,,,30.7
2023,Portugal,Total,Nenhum,Trabalhador familiar não remunerado,,x,
2023,Portugal,Total,Nenhum,Trabalhador por conta de outrem,,,26.6
2023,Portugal,Total,Nenhum,Trabalhador por conta própria/empregador,,x,
2023,Portugal,Total,Nenhum,Trabalhador por conta própria/isolado,,fr,3.4
2023,Portugal,Total,Secundário e pós-secundário,Total,,,1589.5
2023,Portugal,Total,Secundário e pós-secundário,Trabalhador familiar não remunerado,,fr,6.2
2023,Portugal,Total,Secundário e pós-secundário,Trabalhador por conta de outrem,,,1405.1
2023,Portugal,Total,Secundário e pós-secundário,Trabalhador por conta própria/empregador,,,58.4
2023,Portugal,Total,Secundário e pós-secundário,Trabalhador por conta própria/isolado,,,119.8
2023,Portugal,Total,Superior,Total,,,1639.0
2023,Portugal,Total,Superior,Trabalhador familiar não remunerado,,fr,4.8
2023,Portugal,Total,Superior,Trabalhador por conta de outrem,,,1424.5
2023,Portugal,Total,Superior,Trabalhador por conta própria/empregador,,,66.2
2023,Portugal,Total,Superior,Trabalhador por conta própria/isolado,,,143.5
2023,Portugal,Total,Total,Total,,,5051.2
2023,Portugal,Total,Total,Trabalhador familiar não remunerado,,,25.8
2023,Portugal,Total,Total,Trabalhador por conta de outrem,,,4310.5
2023,Portugal,Total,Total,Trabalhador por conta própria/empregador,,,235.7
2023,Portugal,Total,Total,Trabalhador por conta própria/isolado,,,479.2
2024,Portugal,Homens, Básico - 1º Ciclo,Total,,,192.6
2024,Portugal,Homens, Básico - 1º Ciclo,Trabalhador familiar não remunerado,,fr,3.7
2024,Portugal,Homens, Básico - 1º Ciclo,Trabalhador por conta de outrem,,,132.0
2024,Portugal,Homens, Básico - 1º Ciclo,Trabalhador por conta própria/empregador,,,17.5
2024,Portugal,Homens, Básico - 1º Ciclo,Trabalhador por conta própria/isolado,,,39.4
2024,Portugal,Homens, Básico - 2º Ciclo,Total,,,295.1
2024,Portugal,Homens, Básico - 2º Ciclo,Trabalhador familiar não remunerado,,x,
2024,Portugal,Homens, Básico - 2º Ciclo,Trabalhador por conta de outrem,,,234.0
2024,Portugal,Homens, Básico - 2º Ciclo,Trabalhador por conta própria/empregador,,,23.8
2024,Portugal,Homens, Básico - 2º Ciclo,Trabalhador por conta própria/isolado,,,35.6
2024,Portugal,Homens, Básico - 3º Ciclo,Total,,,500.4
2024,Portugal,Homens, Básico - 3º Ciclo,Trabalhador familiar não remunerado,,x,
2024,Portugal,Homens, Básico - 3º Ciclo,Trabalhador por conta de outrem,,,404.5
2024,Portugal,Homens, Básico - 3º Ciclo,Trabalhador por conta própria/empregador,,,40.5
2024,Portugal,Homens, Básico - 3º Ciclo,Trabalhador por conta própria/isolado,,,52.4
2024,Portugal,Homens,Nenhum,Total,,,19.6
2024,Portugal,Homens,Nenhum,Trabalhador familiar não remunerado,,x,
2024,Portugal,Homens,Nenhum,Trabalhador por conta de outrem,,,14.3
2024,Portugal,Homens,Nenhum,Trabalhador por conta própria/empregador,,x,
2024,Portugal,Homens,Nenhum,Trabalhador por conta própria/isolado,,fr,4.3
2024,Portugal,Homens,Secundário e pós-secundário,Total,,,874.2
2024,Portugal,Homens,Secundário e pós-secundário,Trabalhador familiar não remunerado,,x,
