01. Ano,02. Nome País (Europa),03. Nome Região (Portugal),04. Âmbito Geográfico,05. Filtro 1,06. Filtro 2,07. Filtro 3,08. Escala ,09. Símbolo,10. Valor
2017,,Santa Cruz,Município,,,, pessoas por km2,r,511.7
2017,,Santa Cruz da Graciosa,Município,,,, pessoas por km2,r,68.4
2017,,Santa Cruz das Flores,Município,,,, pessoas por km2,r,29.4
2017,,Santa Maria da Feira,Município,,,, pessoas por km2,r,631.6
2017,,Santa Marta de Penaguião,Município,,,, pessoas por km2,r,92.5
2017,,Santana,Município,,,, pessoas por km2,r,70.8
2017,,Santarém,Município,,,, pessoas por km2,r,106.4
2017,,Santiago do Cacém,Município,,,, pessoas por km2,r,26.5
2017,,Santo Tirso,Município,,,, pessoas por km2,r,501.7
2017,,São Brás de Alportel,Município,,,, pessoas por km2,r,70.8
2017,,São João da Madeira,Município,,,, pessoas por km2,r,2755.5
2017,,São João da Pesqueira,Município,,,, pessoas por km2,r,26.5
2017,,São Pedro do Sul,Município,,,, pessoas por km2,r,44.0
2017,,São Roque do Pico,Município,,,, pessoas por km2,r,22.9
2017,,São Vicente,Município,,,, pessoas por km2,r,62.3
2017,,Sardoal,Município,,,, pessoas por km2,r,39.4
2017,,Sátão,Município,,,, pessoas por km2,r,55.9
2017,,Seia,Município,,,, pessoas por km2,r,51.9
2017,,Seixal,Município,,,, pessoas por km2,r,1696.5
2017,,Sernancelhe,Município,,,, pessoas por km2,r,24.0
2017,,Serpa,Município,,,, pessoas por km2,r,12.8
2017,,Sertã,Município,,,, pessoas por km2,r,33.2
2017,,Sesimbra,Município,,,, pessoas por km2,r,260.4
2017,,Setúbal,Município,,,, pessoas por km2,r,530.7
2017,,Sever do Vouga,Município,,,, pessoas por km2,r,87.2
2017,,Silves,Município,,,, pessoas por km2,r,53.8
2017,,Sines,Município,,,, pessoas por km2,r,69.7
2017,,Sintra,Município,,,, pessoas por km2,r,1190.8
2017,,Sobral de Monte Agraço,Município,,,, pessoas por km2,r,197.2
2017,,Soure,Município,,,, pessoas por km2,r,66.6
2017,,Sousel,Município,,,, pessoas por km2,r,16.2
2017,,Tábua,Município,,,, pessoas por km2,r,56.7
2017,,Tabuaço,Município,,,, pessoas por km2,r,38.9
2017,,Tarouca,Município,,,, pessoas por km2,r,73.6
2017,,Tavira,Município,,,, pessoas por km2,r,44.0
2017,,Terras de Bouro,Município,,,, pessoas por km2,r,23.6
2017,,Tomar,Município,,,, pessoas por km2,r,106.2
2017,,Tondela,Município,,,, pessoas por km2,r,71.1
2017,,Torre de Moncorvo,Município,,,, pessoas por km2,r,13.6
2017,,Torres Novas,Município,,,, pessoas por km2,r,128.6
2017,,Torres Vedras,Município,,,, pessoas por km2,r,198.2
2017,,Trancoso,Município,,,, pessoas por km2,r,24.2
2017,,Trofa,Município,,,, pessoas por km2,r,533.6
2017,,Vagos,Município,,,, pessoas por km2,r,136.6
2017,,Vale de Cambra,Município,,,, pessoas por km2,r,145.8
2017,,Valença,Município,,,, pessoas por km2,r,115.6
2017,,Valongo,Município,,,, pessoas por km2,r,1247.6
2017,,Valpaços,Município,,,, pessoas por km2,r,27.7
2017,,Velas,Município,,,, pessoas por km2,r,43.3
2017,,Vendas Novas,Município,,,, pessoas por km2,r,50.9
2017,,Viana do Alentejo,Município,,,, pessoas por km2,r,13.8
2017,,Viana do Castelo,Município,,,, pessoas por km2,r,269.1
2017,,Vidigueira,Município,,,, pessoas por km2,r,16.9
2017,,Vieira do Minho,Município,,,, pessoas por km2,r,56.5
2017,,Vila da Praia da Vitória,Município,,,, pessoas por km2,r,122.9
2017,,Vila de Rei,Município,,,, pessoas por km2,r,17.2
2017,,Vila do Bispo,Município,,,, pessoas por km2,r,30.1
2017,,Vila do Conde,Município,,,, pessoas por km2,r,536.6
2017,,Vila do Porto,Município,,,, pessoas por km2,r,56.0
2017,,Vila Flor,Município,,,, pessoas por km2,r,23.3
2017,,Vila Franca de Xira,Município,,,, pessoas por km2,r,430.0
2017,,Vila Franca do Campo,Município,,,, pessoas por km2,r,135.3
2017,,Vila Nova da Barquinha,Município,,,, pessoas por km2,r,141.5
2017,,Vila Nova de Cerveira,Município,,,, pessoas por km2,r,81.2
2017,,Vila Nova de Famalicão,Município,,,, pessoas por km2,r,655.8
2017,,Vila Nova de Foz Côa,Município,,,, pessoas por km2,r,16.5
2017,,Vila Nova de Gaia,Município,,,, pessoas por km2,r,1791.8
2017,,Vila Nova de Paiva,Município,,,, pessoas por km2,r,27.1
2017,,Vila Nova de Poiares,Município,,,, pessoas por km2,r,81.8
2017,,Vila Pouca de Aguiar,Município,,,, pessoas por km2,r,27.5
2017,,Vila Real,Município,,,, pessoas por km2,r,132.1
2017,,Vila Real de Santo António,Município,,,, pessoas por km2,r,306.3
2017,,Vila Velha de Ródão,Município,,,, pessoas por km2,r,9.8
2017,,Vila Verde,Município,,,, pessoas por km2,r,201.2
2017,,Vila Viçosa,Município,,,, pessoas por km2,r,39.2
2017,,Vimioso,Município,,,, pessoas por km2,r,8.8
2017,,Vinhais,Município,,,, pessoas por km2,r,11.6
2017,,Viseu,Município,,,, pessoas por km2,r,194.8
2017,,Vizela,Município,,,, pessoas por km2,r,953.7
2017,,Vouzela,Município,,,, pessoas por km2,r,49.8
2018,,Abrantes,Município,,,, pessoas por km2,r,49.3
2018,,Águeda,Município,,,, pessoas por km2,r,137.0
2018,,Aguiar da Beira,Município,,,, pessoas por km2,r,26.2
2018,,Alandroal,Município,,,, pessoas por km2,r,9.5
2018,,Albergaria-a-Velha,Município,,,, pessoas por km2,r,155.8
2018,,Albufeira,Município,,,, pessoas por km2,r,310.3
2018,,Alcácer do Sal,Município,,,, pessoas por km2,r,7.7
2018,,Alcanena,Município,,,, pessoas por km2,r,99.4
2018,,Alcobaça,Município,,,, pessoas por km2,r,133.2
2018,,Alcochete,Município,,,, pessoas por km2,r,146.0
2018,,Alcoutim,Município,,,, pessoas por km2,r,4.5
2018,,Alenquer,Município,,,, pessoas por km2,r,142.4
2018,,Alfândega da Fé,Município,,,, pessoas por km2,r,13.9
2018,,Alijó,Município,,,, pessoas por km2,r,36.0
2018,,Aljezur,Município,,,, pessoas por km2,r,17.9
2018,,Aljustrel,Município,,,, pessoas por km2,r,19.3
2018,,Almada,Município,,,, pessoas por km2,r,2519.4
2018,,Almeida,Município,,,, pessoas por km2,r,11.8
2018,,Almeirim,Município,,,, pessoas por km2,r,99.6
2018,,Almodôvar,Município,,,, pessoas por km2,r,8.8
2018,,Alpiarça,Município,,,, pessoas por km2,r,73.0
2018,,Alter do Chão,Município,,,, pessoas por km2,r,8.8
2018,,Alvaiázere,Município,,,, pessoas por km2,r,39.5
2018,,Alvito,Município,,,, pessoas por km2,r,8.6
2018,,Amadora,Município,,,, pessoas por km2,r,7251.6
2018,,Amarante,Município,,,, pessoas por km2,r,174.4
2018,,Amares,Município,,,, pessoas por km2,r,224.4
2018,,Anadia,Município,,,, pessoas por km2,r,127.1
2018,,Angra do Heroísmo,Município,,,, pessoas por km2,r,142.6
2018,,Ansião,Município,,,, pessoas por km2,r,67.1
2018,,Arcos de Valdevez,Município,,,, pessoas por km2,r,46.6
2018,,Arganil,Município,,,, pessoas por km2,r,33.6
2018,,Armamar,Município,,,, pessoas por km2,r,49.1
2018,,Arouca,Município,,,, pessoas por km2,r,64.9
2018,,Arraiolos,Município,,,, pessoas por km2,r,9.8
2018,,Arronches,Município,,,, pessoas por km2,r,9.3
2018,,Arruda dos Vinhos,Município,,,, pessoas por km2,r,174.9
2018,,Aveiro,Município,,,, pessoas por km2,r,407.6
2018,,Avis,Município,,,, pessoas por km2,r,6.4
2018,,Azambuja,Município,,,, pessoas por km2,r,80.9
2018,,Baião,Município,,,, pessoas por km2,r,103.2
2018,,Barcelos,Município,,,, pessoas por km2,r,307.8
2018,,Barrancos,Município,,,, pessoas por km2,r,9.4
2018,,Barreiro,Município,,,, pessoas por km2,r,2147.9
2018,,Batalha,Município,,,, pessoas por km2,r,148.4
2018,,Beja,Município,,,, pessoas por km2,r,29.6
2018,,Belmonte,Município,,,, pessoas por km2,r,52.3
2018,,Benavente,Município,,,, pessoas por km2,r,55.6
2018,,Bombarral,Município,,,, pessoas por km2,r,136.3
2018,,Borba,Município,,,, pessoas por km2,r,45.4
2018,,Boticas,Município,,,, pessoas por km2,r,16.0
2018,,Braga,Município,,,, pessoas por km2,r,1033.0
2018,,Bragança,Município,,,, pessoas por km2,r,29.7
2018,,Cabeceiras de Basto,Município,,,, pessoas por km2,r,64.7
2018,,Cadaval,Município,,,, pessoas por km2,r,75.7
2018,,Caldas da Rainha,Município,,,, pessoas por km2,r,197.7
2018,,Calheta [R.A.A.],Município,,,, pessoas por km2,r,27.6
2018,,Calheta [R.A.M.],Município,,,, pessoas por km2,r,96.2
2018,,Câmara de Lobos,Município,,,, pessoas por km2,r,617.0
2018,,Caminha,Município,,,, pessoas por km2,r,116.1
2018,,Campo Maior,Município,,,, pessoas por km2,r,33.1
2018,,Cantanhede,Município,,,, pessoas por km2,r,88.2
2018,,Carrazeda de Ansiães,Município,,,, pessoas por km2,r,20.1
2018,,Carregal do Sal,Município,,,, pessoas por km2,r,78.3
2018,,Cartaxo,Município,,,, pessoas por km2,r,145.6
2018,,Cascais,Município,,,, pessoas por km2,r,2184.7
2018,,Castanheira de Pêra,Município,,,, pessoas por km2,r,41.3
2018,,Castelo Branco,Município,,,, pessoas por km2,r,36.8
2018,,Castelo de Paiva,Município,,,, pessoas por km2,r,136.8
2018,,Castelo de Vide,Município,,,, pessoas por km2,r,12.0
2018,,Castro Daire,Município,,,, pessoas por km2,r,36.8
2018,,Castro Marim,Município,,,, pessoas por km2,r,21.3
2018,,Castro Verde,Município,,,, pessoas por km2,r,12.3
2018,,Celorico da Beira,Município,,,, pessoas por km2,r,27.2
2018,,Celorico de Basto,Município,,,, pessoas por km2,r,98.7
2018,,Chamusca,Município,,,, pessoas por km2,r,11.7
2018,,Chaves,Município,,,, pessoas por km2,r,64.3
2018,,Cinfães,Município,,,, pessoas por km2,r,76.1
2018,,Coimbra,Município,,,, pessoas por km2,r,444.9
2018,,Condeixa-a-Nova,Município,,,, pessoas por km2,r,120.8
2018,,Constância,Município,,,, pessoas por km2,r,47.7
2018,,Coruche,Município,,,, pessoas por km2,r,15.9
2018,,Corvo,Município,,,, pessoas por km2,r,22.6
2018,,Covilhã,Município,,,, pessoas por km2,r,85.2
2018,,Crato,Município,,,, pessoas por km2,r,8.4
2018,,Cuba,Município,,,, pessoas por km2,r,25.8
2018,,Elvas,Município,,,, pessoas por km2,r,33.5
2018,,Entroncamento,Município,,,, pessoas por km2,r,1446.6
2018,,Espinho,Município,,,, pessoas por km2,r,1482.8
2018,,Esposende,Município,,,, pessoas por km2,r,362.4
2018,,Estarreja,Município,,,, pessoas por km2,r,241.7
2018,,Estremoz,Município,,,, pessoas por km2,r,25.2
2018,,Évora,Município,,,, pessoas por km2,r,41.5
2018,,Fafe,Município,,,, pessoas por km2,r,221.8
2018,,Faro,Município,,,, pessoas por km2,r,331.9
2018,,Felgueiras,Município,,,, pessoas por km2,r,486.1
2018,,Ferreira do Alentejo,Município,,,, pessoas por km2,r,11.8
2018,,Ferreira do Zêzere,Município,,,, pessoas por km2,r,41.2
2018,,Figueira da Foz,Município,,,, pessoas por km2,r,155.5
2018,,Figueira de Castelo Rodrigo,Município,,,, pessoas por km2,r,10.6
2018,,Figueiró dos Vinhos,Município,,,, pessoas por km2,r,31.2
2018,,Fornos de Algodres,Município,,,, pessoas por km2,r,34.4
2018,,Freixo de Espada à Cinta,Município,,,, pessoas por km2,r,13.8
2018,,Fronteira,Município,,,, pessoas por km2,r,12.1
2018,,Funchal,Município,,,, pessoas por km2,r,1390.2
2018,,Fundão,Município,,,, pessoas por km2,r,38.1
2018,,Gavião,Município,,,, pessoas por km2,r,11.9
2018,,Góis,Município,,,, pessoas por km2,r,14.7
2018,,Golegã,Município,,,, pessoas por km2,r,64.6
2018,,Gondomar,Município,,,, pessoas por km2,r,1247.1
2018,,Gouveia,Município,,,, pessoas por km2,r,41.5
2018,,Grândola,Município,,,, pessoas por km2,r,16.8
2018,,Guarda,Município,,,, pessoas por km2,r,56.9
2018,,Guimarães,Município,,,, pessoas por km2,r,649.8
2018,,Horta,Município,,,, pessoas por km2,r,83.0
2018,,Idanha-a-Nova,Município,,,, pessoas por km2,r,6.1
2018,,Ílhavo,Município,,,, pessoas por km2,r,523.7
2018,,Lagoa,Município,,,, pessoas por km2,r,262.5
2018,,Lagoa [R.A.A.],Município,,,, pessoas por km2,r,310.0
2018,,Lagos,Município,,,, pessoas por km2,r,152.0
2018,,Lajes das Flores,Município,,,, pessoas por km2,r,20.3
2018,,Lajes do Pico,Município,,,, pessoas por km2,r,28.2
2018,,Lamego,Município,,,, pessoas por km2,r,149.4
2018,,Leiria,Município,,,, pessoas por km2,r,224.8
2018,,Lisboa,Município,,,, pessoas por km2,r,5550.7
2018,,Loulé,Município,,,, pessoas por km2,r,93.3
2018,,Loures,Município,,,, pessoas por km2,r,1202.2
2018,,Lourinhã,Município,,,, pessoas por km2,r,174.3
2018,,Lousã,Município,,,, pessoas por km2,r,122.6
2018,,Lousada,Município,,,, pessoas por km2,r,489.6
2018,,Mação,Município,,,, pessoas por km2,r,16.1
2018,,Macedo de Cavaleiros,Município,,,, pessoas por km2,r,20.7
2018,,Machico,Município,,,, pessoas por km2,r,289.5
2018,,Madalena,Município,,,, pessoas por km2,r,42.2
2018,,Mafra,Município,,,, pessoas por km2,r,285.6
2018,,Maia,Município,,,, pessoas por km2,r,1625.7
2018,,Mangualde,Município,,,, pessoas por km2,r,84.0
2018,,Manteigas,Município,,,, pessoas por km2,r,24.9
2018,,Marco de Canaveses,Município,,,, pessoas por km2,r,246.5
2018,,Marinha Grande,Município,,,, pessoas por km2,r,206.0
2018,,Marvão,Município,,,, pessoas por km2,r,20.1
2018,,Matosinhos,Município,,,, pessoas por km2,r,2783.6
2018,,Mealhada,Município,,,, pessoas por km2,r,175.3
2018,,Mêda,Município,,,, pessoas por km2,r,16.2
2018,,Melgaço,Município,,,, pessoas por km2,r,33.9
2018,,Mértola,Município,,,, pessoas por km2,r,4.9
2018,,Mesão Frio,Município,,,, pessoas por km2,r,137.6
2018,,Mira,Município,,,, pessoas por km2,r,97.0
2018,,Miranda do Corvo,Município,,,, pessoas por km2,r,96.4
2018,,Miranda do Douro,Município,,,, pessoas por km2,r,13.6
2018,,Mirandela,Município,,,, pessoas por km2,r,33.1
2018,,Mogadouro,Município,,,, pessoas por km2,r,11.3
2018,,Moimenta da Beira,Município,,,, pessoas por km2,r,42.7
2018,,Moita,Município,,,, pessoas por km2,r,1178.0
2018,,Monção,Município,,,, pessoas por km2,r,84.7
2018,,Monchique,Município,,,, pessoas por km2,r,13.8
2018,,Mondim de Basto,Município,,,, pessoas por km2,r,38.2
2018,,Monforte,Município,,,, pessoas por km2,r,7.1
2018,,Montalegre,Município,,,, pessoas por km2,r,11.7
2018,,Montemor-o-Novo,Município,,,, pessoas por km2,r,13.0
2018,,Montemor-o-Velho,Município,,,, pessoas por km2,r,107.4
2018,,Montijo,Município,,,, pessoas por km2,r,154.7
2018,,Mora,Município,,,, pessoas por km2,r,9.7
2018,,Mortágua,Município,,,, pessoas por km2,r,35.9
2018,,Moura,Município,,,, pessoas por km2,r,14.1
2018,,Mourão,Município,,,, pessoas por km2,r,8.6
2018,,Murça,Município,,,, pessoas por km2,r,28.5
2018,,Murtosa,Município,,,, pessoas por km2,r,141.1
2018,,Nazaré,Município,,,, pessoas por km2,r,180.2
2018,,Nelas,Município,,,, pessoas por km2,r,104.8
2018,,Nisa,Município,,,, pessoas por km2,r,10.8
2018,,Nordeste,Município,,,, pessoas por km2,r,44.6
2018,,Óbidos,Município,,,, pessoas por km2,r,82.4
2018,,Odemira,Município,,,, pessoas por km2,r,16.1
2018,,Odivelas,Município,,,, pessoas por km2,r,5589.8
2018,,Oeiras,Município,,,, pessoas por km2,r,3757.0
2018,,Oleiros,Município,,,, pessoas por km2,r,10.4
2018,,Olhão,Município,,,, pessoas por km2,r,337.5
2018,,Oliveira de Azeméis,Município,,,, pessoas por km2,r,410.6
2018,,Oliveira de Frades,Município,,,, pessoas por km2,r,65.6
2018,,Oliveira do Bairro,Município,,,, pessoas por km2,r,261.3
2018,,Oliveira do Hospital,Município,,,, pessoas por km2,r,83.1
2018,,Ourém,Município,,,, pessoas por km2,r,105.7
2018,,Ourique,Município,,,, pessoas por km2,r,7.4
2018,,Ovar,Município,,,, pessoas por km2,r,369.4
2018,,Paços de Ferreira,Município,,,, pessoas por km2,r,784.4
2018,,Palmela,Município,,,, pessoas por km2,r,142.9
2018,,Pampilhosa da Serra,Município,,,, pessoas por km2,r,10.3
2018,,Paredes,Município,,,, pessoas por km2,r,537.8
2018,,Paredes de Coura,Município,,,, pessoas por km2,r,62.7
2018,,Pedrógão Grande,Município,,,, pessoas por km2,r,26.9
2018,,Penacova,Município,,,, pessoas por km2,r,62.2
2018,,Penafiel,Município,,,, pessoas por km2,r,329.0
2018,,Penalva do Castelo,Município,,,, pessoas por km2,r,54.6
2018,,Penamacor,Município,,,, pessoas por km2,r,8.6
2018,,Penedono,Município,,,, pessoas por km2,r,20.7
2018,,Penela,Município,,,, pessoas por km2,r,40.7
2018,,Peniche,Município,,,, pessoas por km2,r,341.8
2018,,Peso da Régua,Município,,,, pessoas por km2,r,157.9
2018,,Pinhel,Município,,,, pessoas por km2,r,17.4
2018,,Pombal,Município,,,, pessoas por km2,r,81.9
2018,,Ponta Delgada,Município,,,, pessoas por km2,r,290.1
2018,,Ponta do Sol,Município,,,, pessoas por km2,r,179.2
2018,,Ponte da Barca,Município,,,, pessoas por km2,r,61.6
2018,,Ponte de Lima,Município,,,, pessoas por km2,r,129.3
2018,,Ponte de Sor,Município,,,, pessoas por km2,r,18.3
2018,,Portalegre,Município,,,, pessoas por km2,r,51.1
2018,,Portel,Município,,,, pessoas por km2,r,9.5
2018,,Portimão,Município,,,, pessoas por km2,r,321.5
2018,,Porto,Município,,,, pessoas por km2,r,5681.7
2018,,Porto de Mós,Município,,,, pessoas por km2,r,87.9
2018,,Porto Moniz,Município,,,, pessoas por km2,r,30.1
2018,,Porto Santo,Município,,,, pessoas por km2,r,121.0
2018,,Póvoa de Lanhoso,Município,,,, pessoas por km2,r,158.6
2018,,Póvoa de Varzim,Município,,,, pessoas por km2,r,775.3
2018,,Povoação,Município,,,, pessoas por km2,r,55.0
2018,,Proença-a-Nova,Município,,,, pessoas por km2,r,18.4
2018,,Redondo,Município,,,, pessoas por km2,r,17.4
2018,,Reguengos de Monsaraz,Município,,,, pessoas por km2,r,21.6
2018,,Resende,Município,,,, pessoas por km2,r,83.3
2018,,Ribeira Brava,Município,,,, pessoas por km2,r,192.6
2018,,Ribeira de Pena,Município,,,, pessoas por km2,r,27.5
2018,,Ribeira Grande,Município,,,, pessoas por km2,r,174.5
2018,,Rio Maior,Município,,,, pessoas por km2,r,76.3
2018,,Sabrosa,Município,,,, pessoas por km2,r,35.6
2018,,Sabugal,Município,,,, pessoas por km2,r,13.8
2018,,Salvaterra de Magos,Município,,,, pessoas por km2,r,87.0
2018,,Santa Comba Dão,Município,,,, pessoas por km2,r,95.5
2018,,Santa Cruz,Município,,,, pessoas por km2,r,512.2
2018,,Santa Cruz da Graciosa,Município,,,, pessoas por km2,r,67.9
2018,,Santa Cruz das Flores,Município,,,, pessoas por km2,r,28.9
2018,,Santa Maria da Feira,Município,,,, pessoas por km2,r,631.8
2018,,Santa Marta de Penaguião,Município,,,, pessoas por km2,r,90.8
2018,,Santana,Município,,,, pessoas por km2,r,70.0
2018,,Santarém,Município,,,, pessoas por km2,r,105.9
2018,,Santiago do Cacém,Município,,,, pessoas por km2,r,26.3
2018,,Santo Tirso,Município,,,, pessoas por km2,r,499.7
2018,,São Brás de Alportel,Município,,,, pessoas por km2,r,71.3
2018,,São João da Madeira,Município,,,, pessoas por km2,r,2776.1
2018,,São João da Pesqueira,Município,,,, pessoas por km2,r,26.2
2018,,São Pedro do Sul,Município,,,, pessoas por km2,r,43.6
2018,,São Roque do Pico,Município,,,, pessoas por km2,r,22.7
2018,,São Vicente,Município,,,, pessoas por km2,r,61.9
2018,,Sardoal,Município,,,, pessoas por km2,r,38.8
2018,,Sátão,Município,,,, pessoas por km2,r,55.0
2018,,Seia,Município,,,, pessoas por km2,r,51.1
2018,,Seixal,Município,,,, pessoas por km2,r,1705.5
2018,,Sernancelhe,Município,,,, pessoas por km2,r,24.2
2018,,Serpa,Município,,,, pessoas por km2,r,12.6
2018,,Sertã,Município,,,, pessoas por km2,r,33.0
2018,,Sesimbra,Município,,,, pessoas por km2,r,261.8
2018,,Setúbal,Município,,,, pessoas por km2,r,532.5
2018,,Sever do Vouga,Município,,,, pessoas por km2,r,86.4
2018,,Silves,Município,,,, pessoas por km2,r,54.1
2018,,Sines,Município,,,, pessoas por km2,r,69.7
2018,,Sintra,Município,,,, pessoas por km2,r,1194.3
2018,,Sobral de Monte Agraço,Município,,,, pessoas por km2,r,197.9
2018,,Soure,Município,,,, pessoas por km2,r,65.9
2018,,Sousel,Município,,,, pessoas por km2,r,15.9
2018,,Tábua,Município,,,, pessoas por km2,r,56.1
2018,,Tabuaço,Município,,,, pessoas por km2,r,38.0
2018,,Tarouca,Município,,,, pessoas por km2,r,73.2
2018,,Tavira,Município,,,, pessoas por km2,r,44.4
2018,,Terras de Bouro,Município,,,, pessoas por km2,r,23.3
2018,,Tomar,Município,,,, pessoas por km2,r,105.0
2018,,Tondela,Município,,,, pessoas por km2,r,70.5
2018,,Torre de Moncorvo,Município,,,, pessoas por km2,r,13.3
2018,,Torres Novas,Município,,,, pessoas por km2,r,127.6
2018,,Torres Vedras,Município,,,, pessoas por km2,r,199.0
2018,,Trancoso,Município,,,, pessoas por km2,r,23.8
2018,,Trofa,Município,,,, pessoas por km2,r,533.8
2018,,Vagos,Município,,,, pessoas por km2,r,137.2
2018,,Vale de Cambra,Município,,,, pessoas por km2,r,145.0
2018,,Valença,Município,,,, pessoas por km2,r,115.4
2018,,Valongo,Município,,,, pessoas por km2,r,1251.1
2018,,Valpaços,Município,,,, pessoas por km2,r,27.4
2018,,Velas,Município,,,, pessoas por km2,r,43.0
2018,,Vendas Novas,Município,,,, pessoas por km2,r,50.4
2018,,Viana do Alentejo,Município,,,, pessoas por km2,r,13.7
2018,,Viana do Castelo,Município,,,, pessoas por km2,r,268.6
2018,,Vidigueira,Município,,,, pessoas por km2,r,16.7
2018,,Vieira do Minho,Município,,,, pessoas por km2,r,55.9
2018,,Vila da Praia da Vitória,Município,,,, pessoas por km2,r,121.9
2018,,Vila de Rei,Município,,,, pessoas por km2,r,17.0
2018,,Vila do Bispo,Município,,,, pessoas por km2,r,30.5
2018,,Vila do Conde,Município,,,, pessoas por km2,r,538.4
2018,,Vila do Porto,Município,,,, pessoas por km2,r,55.7
2018,,Vila Flor,Município,,,, pessoas por km2,r,23.1
2018,,Vila Franca de Xira,Município,,,, pessoas por km2,r,430.7
2018,,Vila Franca do Campo,Município,,,, pessoas por km2,r,134.0
2018,,Vila Nova da Barquinha,Município,,,, pessoas por km2,r,140.6
2018,,Vila Nova de Cerveira,Município,,,, pessoas por km2,r,81.3
2018,,Vila Nova de Famalicão,Município,,,, pessoas por km2,r,657.4
2018,,Vila Nova de Foz Côa,Município,,,, pessoas por km2,r,16.2
2018,,Vila Nova de Gaia,Município,,,, pessoas por km2,r,1797.7
2018,,Vila Nova de Paiva,Município,,,, pessoas por km2,r,26.8
2018,,Vila Nova de Poiares,Município,,,, pessoas por km2,r,81.0
2018,,Vila Pouca de Aguiar,Município,,,, pessoas por km2,r,27.3
2018,,Vila Real,Município,,,, pessoas por km2,r,131.7
2018,,Vila Real de Santo António,Município,,,, pessoas por km2,r,307.4
2018,,Vila Velha de Ródão,Município,,,, pessoas por km2,r,9.8
2018,,Vila Verde,Município,,,, pessoas por km2,r,200.8
2018,,Vila Viçosa,Município,,,, pessoas por km2,r,38.8
2018,,Vimioso,Município,,,, pessoas por km2,r,8.8
2018,,Vinhais,Município,,,, pessoas por km2,r,11.5
2018,,Viseu,Município,,,, pessoas por km2,r,195.1
2018,,Vizela,Município,,,, pessoas por km2,r,957.6
2018,,Vouzela,Município,,,, pessoas por km2,r,49.3
2019,,Abrantes,Município,,,, pessoas por km2,r,48.9
2019,,Águeda,Município,,,, pessoas por km2,r,137.8
2019,,Aguiar da Beira,Município,,,, pessoas por km2,r,26.0
2019,,Alandroal,Município,,,, pessoas por km2,r,9.4
2019,,Albergaria-a-Velha,Município,,,, pessoas por km2,r,156.4
2019,,Albufeira,Município,,,, pessoas por km2,r,316.1
2019,,Alcácer do Sal,Município,,,, pessoas por km2,r,7.6
2019,,Alcanena,Município,,,, pessoas por km2,r,98.7
2019,,Alcobaça,Município,,,, pessoas por km2,r,133.7
2019,,Alcochete,Município,,,, pessoas por km2,r,147.9
2019,,Alcoutim,Município,,,, pessoas por km2,r,4.5
2019,,Alenquer,Município,,,, pessoas por km2,r,143.8
2019,,Alfândega da Fé,Município,,,, pessoas por km2,r,13.8
2019,,Alijó,Município,,,, pessoas por km2,r,35.6
2019,,Aljezur,Município,,,, pessoas por km2,r,18.3
2019,,Aljustrel,Município,,,, pessoas por km2,r,19.3
2019,,Almada,Município,,,, pessoas por km2,r,2539.7
2019,,Almeida,Município,,,, pessoas por km2,r,11.5
2019,,Almeirim,Município,,,, pessoas por km2,r,99.4
2019,,Almodôvar,Município,,,, pessoas por km2,r,8.7
2019,,Alpiarça,Município,,,, pessoas por km2,r,72.4
2019,,Alter do Chão,Município,,,, pessoas por km2,r,8.6
2019,,Alvaiázere,Município,,,, pessoas por km2,r,39.1
2019,,Alvito,Município,,,, pessoas por km2,r,8.5
2019,,Amadora,Município,,,, pessoas por km2,r,7292.4
2019,,Amarante,Município,,,, pessoas por km2,r,173.6
2019,,Amares,Município,,,, pessoas por km2,r,225.4
2019,,Anadia,Município,,,, pessoas por km2,r,127.1
2019,,Angra do Heroísmo,Município,,,, pessoas por km2,r,142.0
2019,,Ansião,Município,,,, pessoas por km2,r,66.6
2019,,Arcos de Valdevez,Município,,,, pessoas por km2,r,46.6
2019,,Arganil,Município,,,, pessoas por km2,r,33.4
2019,,Armamar,Município,,,, pessoas por km2,r,48.8
2019,,Arouca,Município,,,, pessoas por km2,r,64.7
2019,,Arraiolos,Município,,,, pessoas por km2,r,9.7
2019,,Arronches,Município,,,, pessoas por km2,r,9.1
2019,,Arruda dos Vinhos,Município,,,, pessoas por km2,r,177.0
2019,,Aveiro,Município,,,, pessoas por km2,r,412.8
2019,,Avis,Município,,,, pessoas por km2,r,6.3
2019,,Azambuja,Município,,,, pessoas por km2,r,81.3
2019,,Baião,Município,,,, pessoas por km2,r,102.1
2019,,Barcelos,Município,,,, pessoas por km2,r,308.6
2019,,Barrancos,Município,,,, pessoas por km2,r,9.2
2019,,Barreiro,Município,,,, pessoas por km2,r,2165.3
2019,,Batalha,Município,,,, pessoas por km2,r,149.3
2019,,Beja,Município,,,, pessoas por km2,r,29.6
2019,,Belmonte,Município,,,, pessoas por km2,r,51.9
2019,,Benavente,Município,,,, pessoas por km2,r,55.9
2019,,Bombarral,Município,,,, pessoas por km2,r,136.4
2019,,Borba,Município,,,, pessoas por km2,r,44.8
2019,,Boticas,Município,,,, pessoas por km2,r,15.8
2019,,Braga,Município,,,, pessoas por km2,r,1050.6
2019,,Bragança,Município,,,, pessoas por km2,r,29.8
2019,,Cabeceiras de Basto,Município,,,, pessoas por km2,r,64.6
2019,,Cadaval,Município,,,, pessoas por km2,r,75.6
2019,,Caldas da Rainha,Município,,,, pessoas por km2,r,198.9
